track_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2,0.795,0.745,5,-5.411,0.143,0.322,0.00004,0.221,0.811,82.383,260000
76,0.795,0.568,5,-7.817,0.142,0.0541,0,0.108,0.478,136.173,198944
74,0.795,0.634,5,-8.771,0.142,0.0889,0,0.0874,0.39,97.512,164302
15,0.795,0.751,8,-3.661,0.0675,0.337,0,0.0983,0.537,113.033,346460
39,0.795,0.472,1,-10.277,0.172,0.366,0.00047,0.0837,0.268,130.015,163385
55,0.795,0.238,5,-20.338,0.369,0.487,0.00011,0.137,0.399,100.996,194851
49,0.795,0.422,5,-11.787,0.245,0.335,0,0.179,0.701,159.869,186070
85,0.795,0.783,5,-4.271,0.0432,0.361,0,0.437,0.8,92.016,266087
71,0.795,0.564,7,-10.482,0.0392,0.0934,0.00053,0.0631,0.961,124.166,203893
28,0.795,0.339,7,-8.107,0.0457,0.635,0,0.146,0.832,108.029,237387
26,0.795,0.505,7,-7.281,0.0288,0.502,0.0153,0.288,0.961,109.889,268893
71,0.795,0.564,7,-10.482,0.0392,0.0934,0.00053,0.0631,0.961,124.166,203893
45,0.795,0.86,8,-5.783,0.0469,0.298,0.00002,0.336,0.819,102.04,174976
59,0.795,0.623,1,-7.591,0.0488,0.738,0.00086,0.141,0.679,101.01,218773
87,0.795,0.715,1,-3.582,0.0838,0.141,0.00000,0.179,0.758,165.941,304733
85,0.795,0.783,5,-4.271,0.0432,0.361,0,0.437,0.8,92.016,266087
86,0.795,0.496,0,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,183000
55,0.795,0.623,7,-5.375,0.0461,0.565,0.00001,0.062,0.96,93.03,205813
68,0.795,0.758,7,-6.032,0.0556,0.0365,0.0014,0.0706,0.593,128.005,163998
87,0.795,0.715,1,-3.582,0.0838,0.141,0.00000,0.179,0.758,165.941,304733
85,0.795,0.783,5,-4.271,0.0432,0.361,0,0.437,0.8,92.016,266087
43,0.795,0.579,0,-6.48,0.0426,0.188,0,0.0788,0.637,115.032,200200
84,0.795,0.885,8,-4.13,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
75,0.795,0.676,6,-6.429,0.0589,0.138,0.00373,0.0734,0.882,100.045,158447
72,0.795,0.776,0,-2.29,0.0607,0.295,0,0.074,0.701,100.013,312000
25,0.795,0.744,4,-6.086,0.11,0.211,0,0.475,0.522,90.009,235707
47,0.795,0.916,4,-6.051,0.0489,0.00201,0.00001,0.303,0.851,119.966,207280
86,0.795,0.496,0,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,183000
7,0.795,0.856,1,-6.765,0.0432,0.00046,0.797,0.121,0.288,125.999,275627
87,0.795,0.715,1,-3.582,0.0838,0.141,0.00000,0.179,0.758,165.941,304733
85,0.795,0.783,5,-4.271,0.0432,0.361,0,0.437,0.8,92.016,266087
76,0.795,0.885,8,-4.13,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
55,0.795,0.623,7,-5.375,0.0461,0.565,0.00001,0.062,0.96,93.03,205813
2,0.795,0.702,10,-3.427,0.0593,0.366,0,0.0583,0.783,80.99,213200
5,0.795,0.596,11,-3.799,0.219,0.103,0,0.164,0.357,101.985,326280
84,0.795,0.885,8,-4.13,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
0,0.795,0.841,9,-6.166,0.144,0.239,0,0.104,0.952,80.011,182587
86,0.795,0.496,0,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,183000
50,0.795,0.386,5,-10.093,0.157,0.59,0.00000,0.0923,0.196,98.969,329693
77,0.795,0.594,0,-6.2,0.0747,0.111,0,0.162,0.409,135.002,275080
34,0.795,0.555,8,-6.391,0.13,0.33,0,0.0737,0.61,71.004,145507
70,0.795,0.523,1,-7.165,0.0423,0.061,0,0.0914,0.855,133.024,186067
86,0.795,0.496,0,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,183000
0,0.795,0.8,6,-5.585,0.131,0.00126,0.00002,0.0382,0.654,110.955,121783
0,0.795,0.553,1,-8.752,0.0508,0.247,0.00001,0.18,0.586,84.621,228160
21,0.795,0.817,1,-6.775,0.0547,0.00414,0,0.451,0.747,113.15,212454
40,0.795,0.333,8,-14.609,0.0769,0.052,0.0295,0.319,0.967,114.764,295893
70,0.795,0.523,1,-7.165,0.0423,0.061,0,0.0914,0.855,133.024,186067
27,0.795,0.423,6,-8.58,0.0665,0.0265,0,0.0603,0.881,93.052,237120
36,0.795,0.492,0,-8.703,0.0354,0.139,0,0.0762,0.463,120.013,233933
63,0.795,0.409,9,-10.134,0.0859,0.183,0.00108,0.112,0.518,120.095,176187
77,0.795,0.594,0,-6.2,0.0747,0.111,0,0.162,0.409,135.002,275080
0,0.795,0.16,2,-9.228,0.0356,0.102,0.00002,0.12,0.488,79.155,305040
0,0.795,0.421,11,-11.277,0.041,0.759,0.0002,0.378,0.715,119.96,256947
30,0.795,0.611,6,-16.401,0.0727,0.0118,0.884,0.091,0.389,130.045,294346
84,0.795,0.885,8,-4.13,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
42,0.795,0.767,8,-6.696,0.0692,0.00678,0,0.322,0.726,125.012,229588
70,0.795,0.899,0,-4.202,0.0685,0.00235,0.00039,0.199,0.329,125.978,198839
0,0.795,0.76,6,-7.601,0.0409,0.00018,0.0145,0.0533,0.328,123.991,408393
28,0.795,0.779,6,-6.593,0.449,0.0457,0.00004,0.388,0.383,128.065,169736
84,0.795,0.885,8,-4.13,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998
86,0.795,0.496,0,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,183000
70,0.795,0.616,1,-5.281,0.06,0.417,0,0.349,0.815,110.015,190453
0,0.795,0.928,9,-10.973,0.0585,0.00138,0.939,0.0878,0.563,127.998,425625
4,0.795,0.877,9,-5.394,0.0526,0.00165,0.919,0.0881,0.658,128.018,254999
0,0.795,0.701,2,-9.725,0.0541,0.00003,0.651,0.0596,0.853,127.009,420227
50,0.795,0.482,4,-10.038,0.0399,0.0324,0.00003,0.14,0.439,123.983,150968
38,0.796,0.772,4,-5.245,0.144,0.0469,0.00008,0.153,0.962,124.039,191283
54,0.796,0.105,11,-13.837,0.0761,0.248,0.817,0.108,0.922,160.293,100242
54,0.796,0.513,1,-8.078,0.119,0.282,0.00055,0.111,0.113,99.02,218973
83,0.796,0.586,4,-6.946,0.147,0.0247,0,0.132,0.179,97.981,200107
74,0.796,0.631,1,-7.343,0.052,0.0106,0.00183,0.116,0.534,155.985,178649
44,0.796,0.742,6,-3.424,0.174,0.171,0,0.0516,0.804,175.913,172112
63,0.796,0.387,11,-6.549,0.0913,0.663,0.00387,0.108,0.835,84.005,236001
40,0.796,0.624,4,-7.447,0.427,0.0763,0,0.0553,0.691,172.182,197092
0,0.796,0.71,6,-8.43,0.294,0.0113,0.00173,0.189,0.762,172.14,290107
47,0.796,0.782,9,-4.805,0.21,0.146,0,0.13,0.418,99.978,207440
3,0.796,0.825,6,-7.075,0.232,0.00159,0.00891,0.398,0.33,150.062,210987
47,0.796,0.782,9,-4.805,0.21,0.146,0,0.13,0.418,99.978,207440
10,0.796,0.587,10,-5.365,0.0813,0.0132,0,0.096,0.215,93.014,187227
26,0.796,0.438,1,-11.137,0.349,0.477,0.00009,0.215,0.319,127.025,124714
12,0.796,0.497,4,-6.802,0.0464,0.183,0.00073,0.378,0.348,125.972,133662
48,0.796,0.756,8,-2.244,0.0572,0.0059,0.00679,0.128,0.0292,120.01,112000
64,0.796,0.805,7,-6.28,0.0328,0.0233,0.00000,0.0787,0.528,103.995,139050
53,0.796,0.699,0,-8.73,0.267,0.214,0.00000,0.265,0.541,140.014,148000
42,0.796,0.817,11,-4.291,0.0633,0.523,0,0.344,0.68,129.987,178514
79,0.796,0.683,10,-2.754,0.15,0.108,0,0.107,0.353,140.108,207731
65,0.796,0.624,0,-7.532,0.353,0.0581,0.0000,0.257,0.881,179.967,157248
65,0.796,0.681,11,-4.275,0.0574,0.286,0.00002,0.103,0.864,90.021,279432
64,0.796,0.561,11,-6.654,0.337,0.157,0,0.0894,0.42,129.915,180924
32,0.796,0.814,3,-3.05,0.073,0.38,0,0.398,0.52,125.589,206534
83,0.796,0.586,4,-6.946,0.147,0.0247,0,0.132,0.179,97.981,200107
38,0.796,0.629,1,-12.217,0.077,0.0525,0.928,0.0934,0.55,117.499,180373
44,0.796,0.486,7,-7.543,0.2,0.338,0,0.0314,0.646,135.249,232120
72,0.796,0.872,9,-6.722,0.0573,0.287,0,0.284,0.866,129.894,222427
76,0.796,0.499,2,-6.166,0.0404,0.392,0,0.0867,0.798,93.99,266016
27,0.796,0.371,4,-11.72,0.0334,0.882,0.00378,0.138,0.78,129.86,120813
54,0.796,0.626,5,-6.637,0.122,0.0337,0.837,0.107,0.638,80.009,144000
56,0.796,0.866,10,-6.087,0.0595,0.096,0.0003,0.0561,0.877,94.991,246080
44,0.796,0.696,8,-4.384,0.382,0.389,0,0.0989,0.768,187.832,322573
59,0.796,0.589,1,-8.1,0.0749,0.274,0.0345,0.421,0.764,95.019,254669
50,0.796,0.757,5,-5.799,0.157,0.31,0,0.297,0.611,95.991,218410
79,0.796,0.683,10,-2.754,0.15,0.108,0,0.107,0.353,140.108,207731
0,0.796,0.712,10,-4.47,0.0541,0.0424,0.0003,0.455,0.478,94.97,211093
45,0.796,0.712,10,-4.47,0.0541,0.0424,0.0003,0.455,0.478,94.97,211093
65,0.796,0.624,0,-7.532,0.353,0.0581,0.0000,0.257,0.881,179.967,157248
65,0.796,0.681,11,-4.275,0.0574,0.286,0.00002,0.103,0.864,90.021,279432
8,0.796,0.724,11,-6.516,0.154,0.0906,0,0.0985,0.316,96.009,214720
83,0.796,0.586,4,-6.946,0.147,0.0247,0,0.132,0.179,97.981,200107
6,0.796,0.927,4,-5.711,0.108,0.00559,0.865,0.0547,0.41,126.021,371844
0,0.796,0.96,8,-1.851,0.0486,0.00383,0.597,0.674,0.446,126.009,329430
4,0.796,0.896,7,-5.336,0.0743,0.00325,0.807,0.109,0.844,128.005,304218
65,0.796,0.624,0,-7.532,0.353,0.0581,0.0000,0.257,0.881,179.967,157248
34,0.796,0.802,1,-5.563,0.0471,0.102,0,0.0528,0.796,91.015,206867
41,0.796,0.764,1,-5.667,0.0986,0.151,0,0.0789,0.869,94.018,286563
58,0.796,0.729,11,-6.94,0.0488,0.082,0,0.302,0.578,111.496,278760
83,0.796,0.586,4,-6.946,0.147,0.0247,0,0.132,0.179,97.981,200107
46,0.796,0.339,7,-11.581,0.204,0.344,0.00000,0.16,0.579,99.993,165850
83,0.796,0.586,4,-6.946,0.147,0.0247,0,0.132,0.179,97.981,200107
66,0.796,0.477,1,-7.161,0.108,0.314,0,0.12,0.685,119.928,231933
0,0.796,0.471,0,-9.336,0.0418,0.629,0.00004,0.0791,0.804,91.793,258000
13,0.796,0.838,1,-4.646,0.0385,0.00245,0.0897,0.157,0.388,115.577,312800
51,0.796,0.515,8,-8.083,0.0276,0.245,0.00196,0.0515,0.9,93.278,292067
40,0.796,0.434,2,-6.864,0.0504,0.242,0,0.289,0.625,112.213,301600
37,0.796,0.735,6,-6.998,0.205,0.221,0,0.685,0.806,108.234,223840
36,0.796,0.274,7,-14.918,0.195,0.846,0.832,0.084,0.555,77.062,184374
15,0.796,0.697,4,-7.062,0.0537,0.112,0.00002,0.0523,0.714,111.999,234667
0,0.796,0.755,11,-6.906,0.0447,0.0759,0,0.0749,0.556,111.492,278773
0,0.796,0.408,1,-12.268,0.231,0.462,0.0902,0.0993,0.688,86.855,356000
28,0.796,0.765,11,-6.311,0.0746,0.00891,0.238,0.0568,0.724,119.025,165378
5,0.796,0.729,11,-6.94,0.0488,0.082,0,0.302,0.578,111.496,278760
42,0.796,0.907,7,-1.908,0.0746,0.00329,0.142,0.226,0.0624,128.037,206323
41,0.796,0.635,7,-9.494,0.0527,0.454,0.0619,0.106,0.231,123.989,150988
62,0.796,0.654,6,-6.26,0.349,0.0511,0.00297,0.116,0.215,125.088,215178
54,0.796,0.926,6,-4.925,0.0401,0.0027,0,0.0599,0.458,126.03,173333
42,0.796,0.907,7,-1.908,0.0746,0.00329,0.142,0.226,0.0624,128.037,206323
60,0.797,0.722,7,-5.051,0.0388,0.356,0,0.177,0.878,128.01,176906
24,0.797,0.895,6,-2.978,0.0886,0.309,0,0.128,0.671,124.126,204760
56,0.797,0.93,11,-3.37,0.0455,0.0636,0.00012,0.951,0.907,123.985,159587
36,0.797,0.543,11,-5.744,0.0439,0.0202,0,0.0726,0.164,115.036,222621
40,0.797,0.722,7,-6.846,0.0401,0.212,0.06,0.105,0.233,120.036,339000
38,0.797,0.736,2,-5.6,0.147,0.0196,0,0.0858,0.562,100.041,193071
64,0.797,0.0832,11,-12.673,0.203,0.484,0.81,0.239,0.51,160.048,131000
72,0.797,0.64,11,-6.272,0.194,0.148,0,0.209,0.486,100.002,170053
45,0.797,0.595,6,-8.154,0.0386,0.706,0.00783,0.114,0.622,114.99,155563
74,0.797,0.802,5,-4.797,0.118,0.353,0.00073,0.156,0.637,108.048,162173
35,0.797,0.667,1,-6.095,0.158,0.545,0,0.0357,0.621,76.51,254493
10,0.797,0.738,1,-6.064,0.292,0.0329,0,0.0968,0.449,82.036,282267
60,0.797,0.654,11,-6.946,0.248,0.00078,0,0.14,0.464,80.007,284587
0,0.797,0.252,0,-16.769,0.0649,0.238,0,0.15,0.714,160.076,369373
20,0.797,0.575,8,-5.244,0.0555,0.0157,0,0.0479,0.21,127.962,236748
8,0.797,0.462,7,-10.91,0.362,0.262,0,0.112,0.0892,104.107,212308
3,0.797,0.88,1,-2.534,0.04,0.0813,0,0.272,0.779,144.925,238379
56,0.797,0.582,2,-12.97,0.255,0.00484,0.00000,0.517,0.415,105.974,282640
51,0.797,0.563,6,-14.138,0.123,0.119,0.323,0.0969,0.687,108.369,172267
36,0.797,0.668,5,-8.648,0.226,0.0134,0,0.216,0.325,156.026,205720
0,0.797,0.667,1,-6.095,0.158,0.545,0,0.0357,0.621,76.51,254493
65,0.797,0.852,0,-2.234,0.172,0.0432,0.00000,0.409,0.674,95.416,330760
21,0.797,0.465,7,-8.454,0.381,0.0186,0.0000,0.111,0.648,75.975,321875
56,0.797,0.455,8,-9.613,0.226,0.193,0.00022,0.105,0.293,120.054,233867
42,0.797,0.498,11,-9.742,0.325,0.457,0,0.113,0.653,120.027,242000
49,0.797,0.518,1,-7.802,0.0463,0.398,0.0001,0.0924,0.946,139.969,123519
84,0.797,0.533,0,-9.74,0.0412,0.0172,0.00015,0.103,0.329,131.036,146520
67,0.797,0.493,11,-7.046,0.318,0.184,0,0.166,0.327,90.843,270973
60,0.797,0.665,1,-4.636,0.0527,0.572,0,0.281,0.921,128,177163
72,0.797,0.639,1,-4.317,0.387,0.114,0,0.0589,0.677,175.94,200961
58,0.797,0.506,2,-6.176,0.0389,0.375,0,0.0854,0.792,93.99,266016
72,0.797,0.639,1,-4.317,0.387,0.114,0,0.0589,0.677,175.94,200961
60,0.797,0.687,10,-6.037,0.188,0.344,0,0.14,0.59,91.975,338051
61,0.797,0.828,0,-3.972,0.115,0.289,0,0.434,0.572,79.992,243387
0,0.797,0.88,5,-4.89,0.0425,0.122,0,0.0859,0.664,116.969,262107
67,0.797,0.709,0,-7.609,0.0495,0.0538,0,0.0838,0.542,93.029,252903
4,0.797,0.881,11,-4.799,0.181,0.00506,0.392,0.189,0.352,126.005,358100
0,0.797,0.978,5,-5.885,0.0717,0.00068,0.912,0.0868,0.611,126.994,291045
0,0.797,0.911,11,-4.902,0.0656,0.00101,0.42,0.038,0.96,126.003,294350
3,0.797,0.859,7,-5.25,0.0596,0.00036,0.913,0.12,0.57,126.001,354291
53,0.797,0.528,10,-6.562,0.0907,0.12,0,0.093,0.654,95.007,175773
25,0.797,0.429,1,-8.235,0.0834,0.153,0.182,0.0865,0.67,129.982,223425
42,0.797,0.453,5,-10.412,0.0473,0.381,0,0.156,0.475,146.045,167733
26,0.797,0.97,3,-3.204,0.0545,0.385,0.00016,0.318,0.568,108.041,192094
77,0.797,0.844,11,-5.482,0.275,0.0651,0,0.087,0.52,170.142,173600
70,0.797,0.75,0,-9.369,0.247,0.533,0.108,0.095,0.74,177.87,211120
36,0.797,0.543,11,-5.744,0.0439,0.0202,0,0.0726,0.164,115.036,222621
34,0.797,0.66,10,-5.802,0.0924,0.0697,0.0000,0.133,0.285,120.007,280294
0,0.797,0.887,10,-7.078,0.272,0.257,0,0.456,0.853,89.046,195213
0,0.797,0.926,2,-5.561,0.0803,0.0344,0.0589,0.113,0.76,104.592,211560
43,0.797,0.785,6,-7.523,0.0723,0.0712,0,0.0691,0.863,105.072,294720
0,0.797,0.942,2,-7.146,0.196,0.0969,0,0.257,0.666,117.189,298493
53,0.797,0.622,6,-5.642,0.29,0.0807,0,0.0841,0.731,93.02,284000
33,0.797,0.648,4,-6.784,0.138,0.0131,0.00029,0.106,0.539,89.011,268053
51,0.797,0.832,1,-10.4,0.0476,0.00576,0.919,0.101,0.339,123.001,499208
77,0.797,0.86,10,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,166452
43,0.797,0.9,5,-5.39,0.278,0.077,0.00004,0.118,0.944,124.077,182419
56,0.797,0.618,7,-7.672,0.0429,0.107,0.845,0.243,0.826,125.02,166400
43,0.797,0.493,11,-7.891,0.193,0.451,0.00013,0.118,0.624,91.009,242627
31,0.797,0.857,11,-4.329,0.166,0.117,0.624,0.675,0.486,125.036,148000
36,0.797,0.701,10,-8.47,0.0477,0.00088,0.0948,0.0495,0.281,124,498007
38,0.797,0.962,1,-4.239,0.0906,0.00036,0.767,0.0454,0.422,128.047,180502
15,0.797,0.797,7,-9.376,0.0537,0.03,0.799,0.0756,0.305,125.02,138240
60,0.797,0.762,10,-6.972,0.259,0.0141,0.00001,0.064,0.722,94.224,276867
77,0.797,0.86,10,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,166452
77,0.797,0.86,10,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,166452
38,0.797,0.962,1,-4.239,0.0906,0.00036,0.767,0.0454,0.422,128.047,180502
5,0.797,0.429,1,-11.14,0.106,0.00721,0.912,0.679,0.378,126.01,438135
45,0.797,0.724,8,-7.238,0.0584,0.00013,0.918,0.054,0.306,125.028,192500
27,0.797,0.347,0,-10.388,0.0663,0.28,0.00497,0.167,0.191,123.027,205960
47,0.798,0.43,8,-7.839,0.0868,0.0055,0.901,0.146,0.487,140.064,285173
18,0.798,0.57,7,-6.981,0.165,0.0146,0.00255,0.0982,0.177,107.048,219813
53,0.798,0.715,0,-7.103,0.215,0.191,0.773,0.112,0.199,122.47,468587
84,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
74,0.798,0.733,7,-4.811,0.0476,0.265,0.00000,0.114,0.861,146.046,211427
83,0.798,0.539,1,-6.351,0.0421,0.199,0.00002,0.165,0.394,136.949,202547
58,0.798,0.904,0,-3.316,0.0476,0.0747,0.00001,0.0522,0.966,135.008,236400
2,0.798,0.718,0,-7.753,0.0434,0.00055,0.859,0.0295,0.45,119.983,176000
5,0.798,0.595,4,-8.326,0.0421,0.0277,0.446,0.0575,0.718,111.998,240257
90,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
67,0.798,0.556,11,-8.597,0.0303,0.527,0.00035,0.0959,0.627,109.994,236727
57,0.798,0.503,5,-7.103,0.0541,0.587,0.927,0.114,0.537,82.099,136680
54,0.798,0.553,10,-6.296,0.348,0.102,0,0.113,0.158,144.052,186680
72,0.798,0.815,11,-3.322,0.323,0.0267,0,0.342,0.732,109.83,152907
50,0.798,0.906,11,-3.514,0.0936,0.243,0,0.202,0.806,103.021,210000
33,0.798,0.549,11,-10.072,0.247,0.0347,0.00458,0.354,0.566,78.908,452836
74,0.798,0.744,7,-5.328,0.136,0.33,0.00011,0.292,0.794,82.356,260000
25,0.798,0.594,11,-6.784,0.123,0.535,0.00000,0.131,0.895,138.011,252000
59,0.798,0.624,7,-7.249,0.391,0.417,0.00001,0.34,0.347,89.02,270800
36,0.798,0.735,9,-6.718,0.0724,0.00534,0.00000,0.118,0.0465,119.978,211500
38,0.798,0.553,0,-7.671,0.237,0.118,0,0.112,0.597,93.902,188996
74,0.798,0.744,7,-5.328,0.136,0.33,0.00011,0.292,0.794,82.356,260000
0,0.798,0.722,4,-4.799,0.103,0.596,0,0.236,0.686,75.031,194194
30,0.798,0.879,11,-4.805,0.311,0.00952,0,0.18,0.87,98.527,314707
22,0.798,0.819,7,-6.689,0.121,0.0622,0,0.139,0.191,90.03,149375
57,0.798,0.591,8,-9.786,0.135,0.319,0.00001,0.078,0.561,99.954,168000
55,0.798,0.663,4,-8.736,0.261,0.215,0.00000,0.112,0.686,166.058,179277
52,0.798,0.664,8,-4.321,0.03,0.46,0.00001,0.157,0.314,110.025,200727
42,0.798,0.553,9,-11.544,0.0643,0.382,0,0.0806,0.392,100.053,139200
36,0.798,0.579,1,-5.983,0.537,0.664,0,0.109,0.733,124.619,182360
51,0.798,0.577,0,-10.347,0.0777,0.0234,0.00112,0.0728,0.835,128.82,240093
66,0.798,0.905,5,-3.731,0.0581,0.0979,0.00000,0.307,0.905,105.005,164160
61,0.798,0.746,1,-4.16,0.101,0.137,0.00002,0.0478,0.541,100.036,177369
71,0.798,0.809,5,-6.152,0.0839,0.0317,0,0.214,0.471,90.006,206920
90,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
68,0.798,0.821,7,-6.143,0.0596,0.0985,0.00001,0.178,0.525,95.004,227467
84,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
68,0.798,0.821,7,-6.143,0.0596,0.0985,0.00001,0.178,0.525,95.004,227467
61,0.798,0.746,1,-4.16,0.101,0.137,0.00002,0.0478,0.541,100.036,177369
90,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
71,0.798,0.809,5,-6.152,0.0839,0.0317,0,0.214,0.471,90.006,206920
61,0.798,0.818,6,-4.628,0.0801,0.113,0.00315,0.0942,0.951,176,236493
0,0.798,0.842,8,-4.13,0.0861,0.0535,0,0.159,0.401,102.001,231640
27,0.798,0.905,11,-4.772,0.086,0.245,0.00000,0.0799,0.582,96.017,257427
2,0.798,0.814,7,-6.153,0.0542,0.101,0.00001,0.181,0.524,95.007,227467
90,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
84,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
4,0.798,0.748,1,-10.83,0.0445,0.00613,0.899,0.101,0.156,125.995,402261
6,0.798,0.721,11,-4.586,0.158,0.152,0,0.0814,0.509,88.04,230320
57,0.798,0.707,7,-8.403,0.0533,0.27,0.00001,0.152,0.808,94.002,252427
1,0.798,0.905,5,-0.582,0.0375,0.0127,0.00002,0.126,0.59,96.005,322907
29,0.798,0.775,4,-6.296,0.192,0.0824,0,0.223,0.855,90.294,201804
36,0.798,0.6,3,-5.415,0.116,0.663,0.00000,0.122,0.919,85.977,271549
53,0.798,0.715,0,-7.103,0.215,0.191,0.773,0.112,0.199,122.47,468587
52,0.798,0.664,8,-4.321,0.03,0.46,0.00001,0.157,0.314,110.025,200727
84,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
83,0.798,0.539,1,-6.351,0.0421,0.199,0.00002,0.165,0.394,136.949,202547
74,0.798,0.744,7,-5.328,0.136,0.33,0.00011,0.292,0.794,82.356,260000
90,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
16,0.798,0.728,8,-9.609,0.0378,0.0225,0.0513,0.102,0.848,104.975,412240
37,0.798,0.794,1,-5.637,0.044,0.0119,0.00014,0.271,0.781,94.967,246320
0,0.798,0.747,7,-10.036,0.0443,0.00178,0,0.0742,0.693,105.518,331800
38,0.798,0.616,11,-8.788,0.151,0.00941,0.00001,0.0637,0.96,78.884,235400
34,0.798,0.532,7,-8.892,0.0461,0.0584,0,0.0445,0.786,93.931,297760
51,0.798,0.577,0,-10.347,0.0777,0.0234,0.00112,0.0728,0.835,128.82,240093
84,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
3,0.798,0.276,5,-10.828,0.0928,0.121,0.00215,0.261,0.311,127.303,355560
48,0.798,0.42,0,-9.908,0.111,0.526,0,0.11,0.675,126.071,231811
4,0.798,0.343,8,-11.58,0.208,0.557,0.00008,0.0886,0.769,168.046,191520
34,0.798,0.536,8,-14.79,0.0459,0.0037200000000000002,0.793,0.0946,0.584,125.989,223347
31,0.798,0.832,0,-5.34,0.0916,0.167,0.0169,0.105,0.717,117.967,225890
34,0.798,0.847,11,-4.613,0.139,0.0206,0.00515,0.0395,0.727,122.011,164397
60,0.798,0.837,4,-2.531,0.0582,0.00737,0.121,0.0942,0.662,124.994,215040
36,0.798,0.735,9,-6.718,0.0724,0.00534,0.00000,0.118,0.0465,119.978,211500
38,0.798,0.553,0,-7.671,0.237,0.118,0,0.112,0.597,93.902,188996
52,0.798,0.664,8,-4.321,0.03,0.46,0.00001,0.157,0.314,110.025,200727
84,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
90,0.798,0.675,6,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,219947
52,0.798,0.885,7,-6.967,0.108,0.0713,0.0183,0.0728,0.528,137.982,258027
31,0.798,0.857,11,-5.603,0.0738,0.159,0.00054,0.278,0.878,125.981,191518
8,0.798,0.526,11,-11.894,0.215,0.00043,0.887,0.248,0.0767,124.019,401627
41,0.799,0.616,1,-9.501,0.262,0.343,0.00004,0.14,0.356,95.055,160800
71,0.799,0.538,2,-4.775,0.0622,0.642,0.00000,0.107,0.582,92.452,192346
70,0.799,0.586,11,-6.735,0.0377,0.162,0.00000,0.193,0.549,120.97,227833
67,0.799,0.794,6,-5.834,0.0628,0.13,0.00008,0.221,0.524,106.031,227813
72,0.799,0.586,11,-6.735,0.0377,0.162,0.00000,0.193,0.549,120.97,227833
70,0.799,0.586,11,-6.735,0.0377,0.162,0.00000,0.193,0.549,120.97,227833
65,0.799,0.783,1,-3.896,0.0322,0.0346,0.0186,0.0757,0.586,127.041,184573
77,0.799,0.597,5,-5.131,0.0611,0.0788,0.00001,0.1,0.419,110.001,199849
43,0.799,0.688,6,-4.485,0.0335,0.00304,0.198,0.149,0.107,115.009,293217
26,0.799,0.58,0,-8.152,0.0891,0.47,0.00018,0.154,0.601,95.039,208747
72,0.799,0.586,11,-6.735,0.0377,0.162,0.00000,0.193,0.549,120.97,227833
78,0.799,0.698,9,-5.947,0.169,0.125,0,0.0778,0.799,121.998,254963
47,0.799,0.0375,11,-15.162,0.456,0.891,0.928,0.102,0.615,78.132,147716
58,0.799,0.423,1,-12.282,0.0788,0.885,0.0335,0.0865,0.155,123.238,131751
63,0.799,0.436,1,-9.975,0.379,0.283,0.00011,0.0968,0.311,80.028,217566
60,0.799,0.529,5,-9.9,0.0876,0.0844,0.00049,0.178,0.667,122.074,194754
38,0.799,0.569,0,-7.801,0.405,0.0269,0,0.104,0.893,155.936,219712
45,0.799,0.923,10,-6.108,0.119,0.0366,0.00001,0.41,0.776,109.964,290667
0,0.799,0.695,1,-6.085,0.258,0.0728,0,0.1,0.519,159.957,296560
5,0.799,0.916,1,-3.344,0.471,0.11,0,0.0746,0.697,126.687,247427
5,0.799,0.916,1,-3.344,0.471,0.11,0,0.0746,0.697,126.687,247427
34,0.799,0.903,9,-4.869,0.36,0.21,0,0.398,0.617,140.117,181267
